Year,UNIT_MEASURE,ADMIN_AREA,SEX,Religion,Value
2013,NUMBER,ISTOCNA ILIDZA,_T,atheist,60
2013,NUMBER,ISTOCNA ILIDZA,M,atheist,27
2013,NUMBER,ISTOCNA ILIDZA,F,atheist,33
2013,NUMBER,ISTOCNI DRVAR,_T,atheist,0
2013,NUMBER,ISTOCNI DRVAR,M,atheist,0
2013,NUMBER,ISTOCNI DRVAR,F,atheist,0
2013,NUMBER,ISTOCNI MOSTAR,_T,atheist,0
2013,NUMBER,ISTOCNI MOSTAR,M,atheist,0
2013,NUMBER,ISTOCNI MOSTAR,F,atheist,0
2013,NUMBER,ISTOCNI STARI GRAD,_T,atheist,2
2013,NUMBER,ISTOCNI STARI GRAD,M,atheist,1
2013,NUMBER,ISTOCNI STARI GRAD,F,atheist,1
2013,NUMBER,ISTOCNO NOVO SARAJEVO,_T,atheist,37
2013,NUMBER,ISTOCNO NOVO SARAJEVO,M,atheist,18
2013,NUMBER,ISTOCNO NOVO SARAJEVO,F,atheist,19
2013,NUMBER,JEZERO,_T,atheist,3
2013,NUMBER,JEZERO,M,atheist,2
2013,NUMBER,JEZERO,F,atheist,1
2013,NUMBER,KALINOVIK,_T,atheist,0
2013,NUMBER,KALINOVIK,M,atheist,0
2013,NUMBER,KALINOVIK,F,atheist,0
2013,NUMBER,KNEZEVO,_T,atheist,5
2013,NUMBER,KNEZEVO,M,atheist,3
2013,NUMBER,KNEZEVO,F,atheist,2
2013,NUMBER,KOZARSKA DUBICA,_T,atheist,130
2013,NUMBER,KOZARSKA DUBICA,M,atheist,68
2013,NUMBER,KOZARSKA DUBICA,F,atheist,62
2013,NUMBER,KOSTAJNICA,_T,atheist,16
2013,NUMBER,KOSTAJNICA,M,atheist,12
2013,NUMBER,KOSTAJNICA,F,atheist,4
2013,NUMBER,KOTOR VAROS,_T,atheist,56
2013,NUMBER,KOTOR VAROS,M,atheist,34
2013,NUMBER,KOTOR VAROS,F,atheist,22
2013,NUMBER,KRUPA NA UNI,_T,atheist,0
2013,NUMBER,KRUPA NA UNI,M,atheist,0
2013,NUMBER,KRUPA NA UNI,F,atheist,0
2013,NUMBER,KUPRES,_T,atheist,0
2013,NUMBER,KUPRES,M,atheist,0
2013,NUMBER,KUPRES,F,atheist,0
2013,NUMBER,LAKTASI,_T,atheist,96
2013,NUMBER,LAKTASI,M,atheist,57
2013,NUMBER,LAKTASI,F,atheist,39
2013,NUMBER,LOPARE,_T,atheist,21
2013,NUMBER,LOPARE,M,atheist,12
2013,NUMBER,LOPARE,F,atheist,9
2013,NUMBER,LJUBINJE,_T,atheist,1
2013,NUMBER,LJUBINJE,M,atheist,1
2013,NUMBER,LJUBINJE,F,atheist,0
2013,NUMBER,MILICI,_T,atheist,3
2013,NUMBER,MILICI,M,atheist,3
2013,NUMBER,MILICI,F,atheist,0
2013,NUMBER,MODRICA,_T,atheist,98
2013,NUMBER,MODRICA,M,atheist,53
2013,NUMBER,MODRICA,F,atheist,45
2013,NUMBER,MRKONJIC GRAD,_T,atheist,28
2013,NUMBER,MRKONJIC GRAD,M,atheist,13
2013,NUMBER,MRKONJIC GRAD,F,atheist,15
2013,NUMBER,NEVESINJE,_T,atheist,8
2013,NUMBER,NEVESINJE,M,atheist,3
2013,NUMBER,NEVESINJE,F,atheist,5
2013,NUMBER,NOVI GRAD,_T,atheist,81
2013,NUMBER,NOVI GRAD,M,atheist,36
2013,NUMBER,NOVI GRAD,F,atheist,45
2013,NUMBER,NOVO GORAZDE,_T,atheist,0
2013,NUMBER,NOVO GORAZDE,M,atheist,0
2013,NUMBER,NOVO GORAZDE,F,atheist,0
2013,NUMBER,OSMACI,_T,atheist,1
2013,NUMBER,OSMACI,M,atheist,1
2013,NUMBER,OSMACI,F,atheist,0
2013,NUMBER,OSTRA LUKA,_T,atheist,4
2013,NUMBER,OSTRA LUKA,M,atheist,3
2013,NUMBER,OSTRA LUKA,F,atheist,1
2013,NUMBER,PALE,_T,atheist,47
2013,NUMBER,PALE,M,atheist,23
2013,NUMBER,PALE,F,atheist,24
2013,NUMBER,PELAGICEVO,_T,atheist,1
2013,NUMBER,PELAGICEVO,M,atheist,0
2013,NUMBER,PELAGICEVO,F,atheist,1
2013,NUMBER,PETROVAC,_T,atheist,2
2013,NUMBER,PETROVAC,M,atheist,1
2013,NUMBER,PETROVAC,F,atheist,1
2013,NUMBER,PETROVO,_T,atheist,10
2013,NUMBER,PETROVO,M,atheist,7
2013,NUMBER,PETROVO,F,atheist,3
2013,NUMBER,PRIJEDOR,_T,atheist,511
2013,NUMBER,PRIJEDOR,M,atheist,277
2013,NUMBER,PRIJEDOR,F,atheist,234
2013,NUMBER,PRNJAVOR,_T,atheist,102
2013,NUMBER,PRNJAVOR,M,atheist,65
2013,NUMBER,PRNJAVOR,F,atheist,37
2013,NUMBER,RIBNIK,_T,atheist,3
2013,NUMBER,RIBNIK,M,atheist,2
2013,NUMBER,RIBNIK,F,atheist,1
2013,NUMBER,ROGATICA,_T,atheist,20
2013,NUMBER,ROGATICA,M,atheist,13
2013,NUMBER,ROGATICA,F,atheist,7
2013,NUMBER,RUDO,_T,atheist,11
2013,NUMBER,RUDO,M,atheist,9
2013,NUMBER,RUDO,F,atheist,2
2013,NUMBER,SOKOLAC,_T,atheist,14
2013,NUMBER,SOKOLAC,M,atheist,11
2013,NUMBER,SOKOLAC,F,atheist,3
2013,NUMBER,SRBAC,_T,atheist,46
2013,NUMBER,SRBAC,M,atheist,28
2013,NUMBER,SRBAC,F,atheist,18
2013,NUMBER,SREBRENICA,_T,atheist,14
2013,NUMBER,SREBRENICA,M,atheist,10
2013,NUMBER,SREBRENICA,F,atheist,4
2013,NUMBER,TESLIC,_T,atheist,167
2013,NUMBER,TESLIC,M,atheist,89
2013,NUMBER,TESLIC,F,atheist,78
2013,NUMBER,TREBINJE,_T,atheist,118
2013,NUMBER,TREBINJE,M,atheist,62
2013,NUMBER,TREBINJE,F,atheist,56
2013,NUMBER,TRNOVO,_T,atheist,7
2013,NUMBER,TRNOVO,M,atheist,5
2013,NUMBER,TRNOVO,F,atheist,2
2013,NUMBER,UGLJEVIK,_T,atheist,22
2013,NUMBER,UGLJEVIK,M,atheist,16
2013,NUMBER,UGLJEVIK,F,atheist,6
2013,NUMBER,FOCA,_T,atheist,34
2013,NUMBER,FOCA,M,atheist,19
2013,NUMBER,FOCA,F,atheist,15
2013,NUMBER,HAN PIJESAK,_T,atheist,1
2013,NUMBER,HAN PIJESAK,M,atheist,1
2013,NUMBER,HAN PIJESAK,F,atheist,0
2013,NUMBER,CAJNICE,_T,atheist,4
2013,NUMBER,CAJNICE,M,atheist,3
2013,NUMBER,CAJNICE,F,atheist,1
2013,NUMBER,CELINAC,_T,atheist,23
2013,NUMBER,CELINAC,M,atheist,12
2013,NUMBER,CELINAC,F,atheist,11
2013,NUMBER,SAMAC,_T,atheist,81
2013,NUMBER,SAMAC,M,atheist,56
2013,NUMBER,SAMAC,F,atheist,25
2013,NUMBER,SEKOVICI,_T,atheist,6
2013,NUMBER,SEKOVICI,M,atheist,5
2013,NUMBER,SEKOVICI,F,atheist,1
2013,NUMBER,SIPOVO,_T,atheist,13
2013,NUMBER,SIPOVO,M,atheist,9
2013,NUMBER,SIPOVO,F,atheist,4
2013,NUMBER,REPUBLIKA SRPSKA,_T,other,8729
2013,NUMBER,REPUBLIKA SRPSKA,M,other,4319
2013,NUMBER,REPUBLIKA SRPSKA,F,other,4410
2013,NUMBER,BANJA LUKA,_T,other,1230
2013,NUMBER,BANJA LUKA,M,other,620
2013,NUMBER,BANJA LUKA,F,other,610
2013,NUMBER,BERKOVICI,_T,other,3
2013,NUMBER,BERKOVICI,M,other,2
2013,NUMBER,BERKOVICI,F,other,1
2013,NUMBER,BIJELJINA,_T,other,944
2013,NUMBER,BIJELJINA,M,other,471
2013,NUMBER,BIJELJINA,F,other,473
2013,NUMBER,BILECA,_T,other,26
2013,NUMBER,BILECA,M,other,15
2013,NUMBER,BILECA,F,other,11
2013,NUMBER,BRATUNAC,_T,other,237
2013,NUMBER,BRATUNAC,M,other,121
2013,NUMBER,BRATUNAC,F,other,116
2013,NUMBER,BROD,_T,other,98
2013,NUMBER,BROD,M,other,52
2013,NUMBER,BROD,F,other,46
2013,NUMBER,VISEGRAD,_T,other,76
2013,NUMBER,VISEGRAD,M,other,40
2013,NUMBER,VISEGRAD,F,other,36
2013,NUMBER,VLASENICA,_T,other,115
2013,NUMBER,VLASENICA,M,other,42
2013,NUMBER,VLASENICA,F,other,73
2013,NUMBER,VUKOSAVLJE,_T,other,30
2013,NUMBER,VUKOSAVLJE,M,other,15
2013,NUMBER,VUKOSAVLJE,F,other,15
2013,NUMBER,GACKO,_T,other,16
2013,NUMBER,GACKO,M,other,9
2013,NUMBER,GACKO,F,other,7
2013,NUMBER,GRADISKA,_T,other,321
2013,NUMBER,GRADISKA,M,other,168
2013,NUMBER,GRADISKA,F,other,153
2013,NUMBER,DERVENTA,_T,other,141
2013,NUMBER,DERVENTA,M,other,67
2013,NUMBER,DERVENTA,F,other,74
2013,NUMBER,DOBOJ,_T,other,845
2013,NUMBER,DOBOJ,M,other,412
2013,NUMBER,DOBOJ,F,other,433
2013,NUMBER,DONJI ZABAR,_T,other,21
2013,NUMBER,DONJI ZABAR,M,other,8
2013,NUMBER,DONJI ZABAR,F,other,13
2013,NUMBER,ZVORNIK,_T,other,186
2013,NUMBER,ZVORNIK,M,other,90
2013,NUMBER,ZVORNIK,F,other,96
2013,NUMBER,ISTOCNA ILIDZA,_T,other,28
2013,NUMBER,ISTOCNA ILIDZA,M,other,18
2013,NUMBER,ISTOCNA ILIDZA,F,other,10
2013,NUMBER,ISTOCNI DRVAR,_T,other,0
2013,NUMBER,ISTOCNI DRVAR,M,other,0
2013,NUMBER,ISTOCNI DRVAR,F,other,0
2013,NUMBER,ISTOCNI MOSTAR,_T,other,1
2013,NUMBER,ISTOCNI MOSTAR,M,other,1
2013,NUMBER,ISTOCNI MOSTAR,F,other,0
2013,NUMBER,ISTOCNI STARI GRAD,_T,other,5
2013,NUMBER,ISTOCNI STARI GRAD,M,other,2
2013,NUMBER,ISTOCNI STARI GRAD,F,other,3
2013,NUMBER,ISTOCNO NOVO SARAJEVO,_T,other,16
2013,NUMBER,ISTOCNO NOVO SARAJEVO,M,other,10
2013,NUMBER,ISTOCNO NOVO SARAJEVO,F,other,6
2013,NUMBER,JEZERO,_T,other,0
2013,NUMBER,JEZERO,M,other,0
2013,NUMBER,JEZERO,F,other,0
2013,NUMBER,KALINOVIK,_T,other,3
2013,NUMBER,KALINOVIK,M,other,2
2013,NUMBER,KALINOVIK,F,other,1
2013,NUMBER,KNEZEVO,_T,other,68
2013,NUMBER,KNEZEVO,M,other,29
2013,NUMBER,KNEZEVO,F,other,39
2013,NUMBER,KOZARSKA DUBICA,_T,other,83
2013,NUMBER,KOZARSKA DUBICA,M,other,37
2013,NUMBER,KOZARSKA DUBICA,F,other,46
2013,NUMBER,KOSTAJNICA,_T,other,13
2013,NUMBER,KOSTAJNICA,M,other,9
2013,NUMBER,KOSTAJNICA,F,other,4
2013,NUMBER,KOTOR VAROS,_T,other,236
2013,NUMBER,KOTOR VAROS,M,other,120
2013,NUMBER,KOTOR VAROS,F,other,116
2013,NUMBER,KRUPA NA UNI,_T,other,0
2013,NUMBER,KRUPA NA UNI,M,other,0
2013,NUMBER,KRUPA NA UNI,F,other,0
2013,NUMBER,KUPRES,_T,other,0
2013,NUMBER,KUPRES,M,other,0
2013,NUMBER,KUPRES,F,other,0
2013,NUMBER,LAKTASI,_T,other,278
2013,NUMBER,LAKTASI,M,other,147
2013,NUMBER,LAKTASI,F,other,131
2013,NUMBER,LOPARE,_T,other,1
2013,NUMBER,LOPARE,M,other,0
2013,NUMBER,LOPARE,F,other,1
2013,NUMBER,LJUBINJE,_T,other,1
2013,NUMBER,LJUBINJE,M,other,1
2013,NUMBER,LJUBINJE,F,other,0
2013,NUMBER,MILICI,_T,other,34
2013,NUMBER,MILICI,M,other,19
2013,NUMBER,MILICI,F,other,15
2013,NUMBER,MODRICA,_T,other,211
2013,NUMBER,MODRICA,M,other,98
2013,NUMBER,MODRICA,F,other,113
2013,NUMBER,MRKONJIC GRAD,_T,other,9
2013,NUMBER,MRKONJIC GRAD,M,other,6
2013,NUMBER,MRKONJIC GRAD,F,other,3
2013,NUMBER,NEVESINJE,_T,other,8
2013,NUMBER,NEVESINJE,M,other,4
2013,NUMBER,NEVESINJE,F,other,4
2013,NUMBER,NOVI GRAD,_T,other,134
2013,NUMBER,NOVI GRAD,M,other,60
2013,NUMBER,NOVI GRAD,F,other,74
2013,NUMBER,NOVO GORAZDE,_T,other,19
2013,NUMBER,NOVO GORAZDE,M,other,9
2013,NUMBER,NOVO GORAZDE,F,other,10
2013,NUMBER,OSMACI,_T,other,41
2013,NUMBER,OSMACI,M,other,26
2013,NUMBER,OSMACI,F,other,15
2013,NUMBER,OSTRA LUKA,_T,other,23
2013,NUMBER,OSTRA LUKA,M,other,15
2013,NUMBER,OSTRA LUKA,F,other,8
2013,NUMBER,PALE,_T,other,53
2013,NUMBER,PALE,M,other,24
2013,NUMBER,PALE,F,other,29
2013,NUMBER,PELAGICEVO,_T,other,5
2013,NUMBER,PELAGICEVO,M,other,3
2013,NUMBER,PELAGICEVO,F,other,2
2013,NUMBER,PETROVAC,_T,other,0
2013,NUMBER,PETROVAC,M,other,0
2013,NUMBER,PETROVAC,F,other,0
2013,NUMBER,PETROVO,_T,other,20
2013,NUMBER,PETROVO,M,other,8
2013,NUMBER,PETROVO,F,other,12
2013,NUMBER,PRIJEDOR,_T,other,1506
2013,NUMBER,PRIJEDOR,M,other,722
2013,NUMBER,PRIJEDOR,F,other,784
2013,NUMBER,PRNJAVOR,_T,other,611
2013,NUMBER,PRNJAVOR,M,other,317
2013,NUMBER,PRNJAVOR,F,other,294
2013,NUMBER,RIBNIK,_T,other,12
2013,NUMBER,RIBNIK,M,other,8
2013,NUMBER,RIBNIK,F,other,4
2013,NUMBER,ROGATICA,_T,other,48
2013,NUMBER,ROGATICA,M,other,21
2013,NUMBER,ROGATICA,F,other,27
2013,NUMBER,RUDO,_T,other,0
2013,NUMBER,RUDO,M,other,0
2013,NUMBER,RUDO,F,other,0
2013,NUMBER,SOKOLAC,_T,other,30
2013,NUMBER,SOKOLAC,M,other,16
2013,NUMBER,SOKOLAC,F,other,14
2013,NUMBER,SRBAC,_T,other,95
2013,NUMBER,SRBAC,M,other,50
2013,NUMBER,SRBAC,F,other,45
2013,NUMBER,SREBRENICA,_T,other,72
2013,NUMBER,SREBRENICA,M,other,36
2013,NUMBER,SREBRENICA,F,other,36
2013,NUMBER,TESLIC,_T,other,316
2013,NUMBER,TESLIC,M,other,148
2013,NUMBER,TESLIC,F,other,168
2013,NUMBER,TREBINJE,_T,other,95
2013,NUMBER,TREBINJE,M,other,42
2013,NUMBER,TREBINJE,F,other,53
2013,NUMBER,TRNOVO,_T,other,17
2013,NUMBER,TRNOVO,M,other,9
2013,NUMBER,TRNOVO,F,other,8
2013,NUMBER,UGLJEVIK,_T,other,2
2013,NUMBER,UGLJEVIK,M,other,1
2013,NUMBER,UGLJEVIK,F,other,1
2013,NUMBER,FOCA,_T,other,104
2013,NUMBER,FOCA,M,other,53
2013,NUMBER,FOCA,F,other,51
2013,NUMBER,HAN PIJESAK,_T,other,5
2013,NUMBER,HAN PIJESAK,M,other,3
2013,NUMBER,HAN PIJESAK,F,other,2
2013,NUMBER,CAJNICE,_T,other,16
2013,NUMBER,CAJNICE,M,other,7
2013,NUMBER,CAJNICE,F,other,9
2013,NUMBER,CELINAC,_T,other,44
2013,NUMBER,CELINAC,M,other,20
2013,NUMBER,CELINAC,F,other,24
2013,NUMBER,SAMAC,_T,other,144
2013,NUMBER,SAMAC,M,other,68
2013,NUMBER,SAMAC,F,other,76
2013,NUMBER,SEKOVICI,_T,other,1
2013,NUMBER,SEKOVICI,M,other,1
2013,NUMBER,SEKOVICI,F,other,0
2013,NUMBER,SIPOVO,_T,other,32
2013,NUMBER,SIPOVO,M,other,17
2013,NUMBER,SIPOVO,F,other,15
2013,NUMBER,REPUBLIKA SRPSKA,_T,does_not_declare,8028
2013,NUMBER,REPUBLIKA SRPSKA,M,does_not_declare,3554
2013,NUMBER,REPUBLIKA SRPSKA,F,does_not_declare,4474
2013,NUMBER,BANJA LUKA,_T,does_not_declare,2684
2013,NUMBER,BANJA LUKA,M,does_not_declare,1186
2013,NUMBER,BANJA LUKA,F,does_not_declare,1498
2013,NUMBER,BERKOVICI,_T,does_not_declare,1
2013,NUMBER,BERKOVICI,M,does_not_declare,1
2013,NUMBER,BERKOVICI,F,does_not_declare,0
2013,NUMBER,BIJELJINA,_T,does_not_declare,716
2013,NUMBER,BIJELJINA,M,does_not_declare,307
2013,NUMBER,BIJELJINA,F,does_not_declare,409
2013,NUMBER,BILECA,_T,does_not_declare,30
2013,NUMBER,BILECA,M,does_not_declare,14
2013,NUMBER,BILECA,F,does_not_declare,16
2013,NUMBER,BRATUNAC,_T,does_not_declare,21
2013,NUMBER,BRATUNAC,M,does_not_declare,9
2013,NUMBER,BRATUNAC,F,does_not_declare,12
2013,NUMBER,BROD,_T,does_not_declare,160
2013,NUMBER,BROD,M,does_not_declare,60
2013,NUMBER,BROD,F,does_not_declare,100
2013,NUMBER,VISEGRAD,_T,does_not_declare,18
2013,NUMBER,VISEGRAD,M,does_not_declare,9
2013,NUMBER,VISEGRAD,F,does_not_declare,9
2013,NUMBER,VLASENICA,_T,does_not_declare,16
2013,NUMBER,VLASENICA,M,does_not_declare,8
2013,NUMBER,VLASENICA,F,does_not_declare,8
2013,NUMBER,VUKOSAVLJE,_T,does_not_declare,33
2013,NUMBER,VUKOSAVLJE,M,does_not_declare,16
2013,NUMBER,VUKOSAVLJE,F,does_not_declare,17
2013,NUMBER,GACKO,_T,does_not_declare,6
2013,NUMBER,GACKO,M,does_not_declare,1
2013,NUMBER,GACKO,F,does_not_declare,5
2013,NUMBER,GRADISKA,_T,does_not_declare,375
2013,NUMBER,GRADISKA,M,does_not_declare,155
2013,NUMBER,GRADISKA,F,does_not_declare,220
2013,NUMBER,DERVENTA,_T,does_not_declare,256
2013,NUMBER,DERVENTA,M,does_not_declare,125
2013,NUMBER,DERVENTA,F,does_not_declare,131
2013,NUMBER,DOBOJ,_T,does_not_declare,526
2013,NUMBER,DOBOJ,M,does_not_declare,271
2013,NUMBER,DOBOJ,F,does_not_declare,255
2013,NUMBER,DONJI ZABAR,_T,does_not_declare,6
2013,NUMBER,DONJI ZABAR,M,does_not_declare,2
2013,NUMBER,DONJI ZABAR,F,does_not_declare,4
2013,NUMBER,ZVORNIK,_T,does_not_declare,67
2013,NUMBER,ZVORNIK,M,does_not_declare,31
2013,NUMBER,ZVORNIK,F,does_not_declare,36
2013,NUMBER,ISTOCNA ILIDZA,_T,does_not_declare,92
2013,NUMBER,ISTOCNA ILIDZA,M,does_not_declare,41
2013,NUMBER,ISTOCNA ILIDZA,F,does_not_declare,51
2013,NUMBER,ISTOCNI DRVAR,_T,does_not_declare,0
2013,NUMBER,ISTOCNI DRVAR,M,does_not_declare,0
2013,NUMBER,ISTOCNI DRVAR,F,does_not_declare,0
2013,NUMBER,ISTOCNI MOSTAR,_T,does_not_declare,0
2013,NUMBER,ISTOCNI MOSTAR,M,does_not_declare,0
2013,NUMBER,ISTOCNI MOSTAR,F,does_not_declare,0
2013,NUMBER,ISTOCNI STARI GRAD,_T,does_not_declare,6
2013,NUMBER,ISTOCNI STARI GRAD,M,does_not_declare,5
2013,NUMBER,ISTOCNI STARI GRAD,F,does_not_declare,1
2013,NUMBER,ISTOCNO NOVO SARAJEVO,_T,does_not_declare,56
2013,NUMBER,ISTOCNO NOVO SARAJEVO,M,does_not_declare,24
2013,NUMBER,ISTOCNO NOVO SARAJEVO,F,does_not_declare,32
2013,NUMBER,JEZERO,_T,does_not_declare,0
2013,NUMBER,JEZERO,M,does_not_declare,0
2013,NUMBER,JEZERO,F,does_not_declare,0
2013,NUMBER,KALINOVIK,_T,does_not_declare,5
2013,NUMBER,KALINOVIK,M,does_not_declare,4
2013,NUMBER,KALINOVIK,F,does_not_declare,1
2013,NUMBER,KNEZEVO,_T,does_not_declare,4
2013,NUMBER,KNEZEVO,M,does_not_declare,3
2013,NUMBER,KNEZEVO,F,does_not_declare,1
2013,NUMBER,KOZARSKA DUBICA,_T,does_not_declare,178
2013,NUMBER,KOZARSKA DUBICA,M,does_not_declare,77
2013,NUMBER,KOZARSKA DUBICA,F,does_not_declare,101
2013,NUMBER,KOSTAJNICA,_T,does_not_declare,67
2013,NUMBER,KOSTAJNICA,M,does_not_declare,26
2013,NUMBER,KOSTAJNICA,F,does_not_declare,41
2013,NUMBER,KOTOR VAROS,_T,does_not_declare,107
2013,NUMBER,KOTOR VAROS,M,does_not_declare,45
2013,NUMBER,KOTOR VAROS,F,does_not_declare,62
2013,NUMBER,KRUPA NA UNI,_T,does_not_declare,0
2013,NUMBER,KRUPA NA UNI,M,does_not_declare,0
2013,NUMBER,KRUPA NA UNI,F,does_not_declare,0
2013,NUMBER,KUPRES,_T,does_not_declare,1
2013,NUMBER,KUPRES,M,does_not_declare,1
2013,NUMBER,KUPRES,F,does_not_declare,0
2013,NUMBER,LAKTASI,_T,does_not_declare,239
2013,NUMBER,LAKTASI,M,does_not_declare,112
2013,NUMBER,LAKTASI,F,does_not_declare,127
2013,NUMBER,LOPARE,_T,does_not_declare,22
2013,NUMBER,LOPARE,M,does_not_declare,6
2013,NUMBER,LOPARE,F,does_not_declare,16
2013,NUMBER,LJUBINJE,_T,does_not_declare,3
2013,NUMBER,LJUBINJE,M,does_not_declare,2
2013,NUMBER,LJUBINJE,F,does_not_declare,1
2013,NUMBER,MILICI,_T,does_not_declare,10
2013,NUMBER,MILICI,M,does_not_declare,3
2013,NUMBER,MILICI,F,does_not_declare,7
2013,NUMBER,MODRICA,_T,does_not_declare,151
2013,NUMBER,MODRICA,M,does_not_declare,64
2013,NUMBER,MODRICA,F,does_not_declare,87
2013,NUMBER,MRKONJIC GRAD,_T,does_not_declare,37
2013,NUMBER,MRKONJIC GRAD,M,does_not_declare,16
2013,NUMBER,MRKONJIC GRAD,F,does_not_declare,21
2013,NUMBER,NEVESINJE,_T,does_not_declare,14
2013,NUMBER,NEVESINJE,M,does_not_declare,6
2013,NUMBER,NEVESINJE,F,does_not_declare,8
2013,NUMBER,NOVI GRAD,_T,does_not_declare,134
2013,NUMBER,NOVI GRAD,M,does_not_declare,58
2013,NUMBER,NOVI GRAD,F,does_not_declare,76
2013,NUMBER,NOVO GORAZDE,_T,does_not_declare,5
2013,NUMBER,NOVO GORAZDE,M,does_not_declare,3
2013,NUMBER,NOVO GORAZDE,F,does_not_declare,2
2013,NUMBER,OSMACI,_T,does_not_declare,1
2013,NUMBER,OSMACI,M,does_not_declare,1
2013,NUMBER,OSMACI,F,does_not_declare,0
2013,NUMBER,OSTRA LUKA,_T,does_not_declare,13
2013,NUMBER,OSTRA LUKA,M,does_not_declare,5
2013,NUMBER,OSTRA LUKA,F,does_not_declare,8
2013,NUMBER,PALE,_T,does_not_declare,56
2013,NUMBER,PALE,M,does_not_declare,22
2013,NUMBER,PALE,F,does_not_declare,34
2013,NUMBER,PELAGICEVO,_T,does_not_declare,2
2013,NUMBER,PELAGICEVO,M,does_not_declare,0
2013,NUMBER,PELAGICEVO,F,does_not_declare,2
2013,NUMBER,PETROVAC,_T,does_not_declare,0
2013,NUMBER,PETROVAC,M,does_not_declare,0
2013,NUMBER,PETROVAC,F,does_not_declare,0
2013,NUMBER,PETROVO,_T,does_not_declare,19
2013,NUMBER,PETROVO,M,does_not_declare,9
2013,NUMBER,PETROVO,F,does_not_declare,10
2013,NUMBER,PRIJEDOR,_T,does_not_declare,784
2013,NUMBER,PRIJEDOR,M,does_not_declare,325
2013,NUMBER,PRIJEDOR,F,does_not_declare,459
2013,NUMBER,PRNJAVOR,_T,does_not_declare,223
2013,NUMBER,PRNJAVOR,M,does_not_declare,98
2013,NUMBER,PRNJAVOR,F,does_not_declare,125
2013,NUMBER,RIBNIK,_T,does_not_declare,3
2013,NUMBER,RIBNIK,M,does_not_declare,1
2013,NUMBER,RIBNIK,F,does_not_declare,2
2013,NUMBER,ROGATICA,_T,does_not_declare,7
2013,NUMBER,ROGATICA,M,does_not_declare,4
2013,NUMBER,ROGATICA,F,does_not_declare,3
2013,NUMBER,RUDO,_T,does_not_declare,3
2013,NUMBER,RUDO,M,does_not_declare,2
2013,NUMBER,RUDO,F,does_not_declare,1
2013,NUMBER,SOKOLAC,_T,does_not_declare,20
2013,NUMBER,SOKOLAC,M,does_not_declare,9
2013,NUMBER,SOKOLAC,F,does_not_declare,11
2013,NUMBER,SRBAC,_T,does_not_declare,95
2013,NUMBER,SRBAC,M,does_not_declare,46
2013,NUMBER,SRBAC,F,does_not_declare,49
2013,NUMBER,SREBRENICA,_T,does_not_declare,22
2013,NUMBER,SREBRENICA,M,does_not_declare,10
2013,NUMBER,SREBRENICA,F,does_not_declare,12
2013,NUMBER,TESLIC,_T,does_not_declare,309
2013,NUMBER,TESLIC,M,does_not_declare,136
2013,NUMBER,TESLIC,F,does_not_declare,173
2013,NUMBER,TREBINJE,_T,does_not_declare,170
2013,NUMBER,TREBINJE,M,does_not_declare,75
2013,NUMBER,TREBINJE,F,does_not_declare,95
2013,NUMBER,TRNOVO,_T,does_not_declare,4
2013,NUMBER,TRNOVO,M,does_not_declare,3
2013,NUMBER,TRNOVO,F,does_not_declare,1
2013,NUMBER,UGLJEVIK,_T,does_not_declare,23
2013,NUMBER,UGLJEVIK,M,does_not_declare,11
2013,NUMBER,UGLJEVIK,F,does_not_declare,12
2013,NUMBER,FOCA,_T,does_not_declare,27
2013,NUMBER,FOCA,M,does_not_declare,13
2013,NUMBER,FOCA,F,does_not_declare,14
2013,NUMBER,HAN PIJESAK,_T,does_not_declare,0
2013,NUMBER,HAN PIJESAK,M,does_not_declare,0
2013,NUMBER,HAN PIJESAK,F,does_not_declare,0
2013,NUMBER,CAJNICE,_T,does_not_declare,1
2013,NUMBER,CAJNICE,M,does_not_declare,1
2013,NUMBER,CAJNICE,F,does_not_declare,0
2013,NUMBER,CELINAC,_T,does_not_declare,30
2013,NUMBER,CELINAC,M,does_not_declare,15
2013,NUMBER,CELINAC,F,does_not_declare,15
2013,NUMBER,SAMAC,_T,does_not_declare,147
2013,NUMBER,SAMAC,M,does_not_declare,64
2013,NUMBER,SAMAC,F,does_not_declare,83
2013,NUMBER,SEKOVICI,_T,does_not_declare,4
2013,NUMBER,SEKOVICI,M,does_not_declare,3
2013,NUMBER,SEKOVICI,F,does_not_declare,1
2013,NUMBER,SIPOVO,_T,does_not_declare,19
2013,NUMBER,SIPOVO,M,does_not_declare,10
2013,NUMBER,SIPOVO,F,does_not_declare,9
2013,NUMBER,REPUBLIKA SRPSKA,_T,unknown,2065
2013,NUMBER,REPUBLIKA SRPSKA,M,unknown,963
2013,NUMBER,REPUBLIKA SRPSKA,F,unknown,1102
2013,NUMBER,BANJA LUKA,_T,unknown,357
2013,NUMBER,BANJA LUKA,M,unknown,173
2013,NUMBER,BANJA LUKA,F,unknown,184
2013,NUMBER,BERKOVICI,_T,unknown,1
2013,NUMBER,BERKOVICI,M,unknown,0
2013,NUMBER,BERKOVICI,F,unknown,1
2013,NUMBER,BIJELJINA,_T,unknown,102
2013,NUMBER,BIJELJINA,M,unknown,44
2013,NUMBER,BIJELJINA,F,unknown,58
2013,NUMBER,BILECA,_T,unknown,12
2013,NUMBER,BILECA,M,unknown,4
2013,NUMBER,BILECA,F,unknown,8
2013,NUMBER,BRATUNAC,_T,unknown,40
