Year,UNIT_MEASURE,Град/општина,Пол,Матерњи језик,Value
2013,Број,Вукосавље,Укупно,Српски,1471
2013,Број,Вукосавље,M,Српски,727
2013,Број,Вукосавље,Ж,Српски,744
2013,Број,Гацко,Укупно,Српски,8356
2013,Број,Гацко,M,Српски,4234
2013,Број,Гацко,Ж,Српски,4122
2013,Број,Град Градишка,Укупно,Српски,41393
2013,Број,Град Градишка,M,Српски,20221
2013,Број,Град Градишка,Ж,Српски,21172
2013,Број,Град Дервента,Укупно,Српски,21749
2013,Број,Град Дервента,M,Српски,10593
2013,Број,Град Дервента,Ж,Српски,11156
2013,Број,Град Добој,Укупно,Српски,51338
2013,Број,Град Добој,M,Српски,25045
2013,Број,Град Добој,Ж,Српски,26293
2013,Број,Доњи Жабар,Укупно,Српски,2652
2013,Број,Доњи Жабар,M,Српски,1345
2013,Број,Доњи Жабар,Ж,Српски,1307
2013,Број,Град Зворник,Укупно,Српски,37330
2013,Број,Град Зворник,M,Српски,18483
2013,Број,Град Зворник,Ж,Српски,18847
2013,Број,Источна Илиџа,Укупно,Српски,13532
2013,Број,Источна Илиџа,M,Српски,6502
2013,Број,Источна Илиџа,Ж,Српски,7030
2013,Број,Источни Дрвар,Укупно,Српски,65
2013,Број,Источни Дрвар,M,Српски,44
2013,Број,Источни Дрвар,Ж,Српски,21
2013,Број,Источни Мостар,Укупно,Српски,152
2013,Број,Источни Мостар,M,Српски,84
2013,Број,Источни Мостар,Ж,Српски,68
2013,Број,Источни Стари Град,Укупно,Српски,1063
2013,Број,Источни Стари Град,M,Српски,521
2013,Број,Источни Стари Град,Ж,Српски,542
2013,Број,Источно Ново Сарајево,Укупно,Српски,10078
2013,Број,Источно Ново Сарајево,M,Српски,4805
2013,Број,Источно Ново Сарајево,Ж,Српски,5273
2013,Број,Језеро,Укупно,Српски,782
2013,Број,Језеро,M,Српски,412
2013,Број,Језеро,Ж,Српски,370
2013,Број,Калиновик,Укупно,Српски,1907
2013,Број,Калиновик,M,Српски,924
2013,Број,Калиновик,Ж,Српски,983
2013,Број,Кнежево,Укупно,Српски,8909
2013,Број,Кнежево,M,Српски,4431
2013,Број,Кнежево,Ж,Српски,4478
2013,Број,Козарска Дубица,Укупно,Српски,18376
2013,Број,Козарска Дубица,M,Српски,9029
2013,Број,Козарска Дубица,Ж,Српски,9347
2013,Број,Костајница,Укупно,Српски,4175
2013,Број,Костајница,M,Српски,2078
2013,Број,Костајница,Ж,Српски,2097
2013,Број,Котор Варош,Укупно,Српски,12926
2013,Број,Котор Варош,M,Српски,6387
2013,Број,Котор Варош,Ж,Српски,6539
2013,Број,Крупа на Уни,Укупно,Српски,1554
2013,Број,Крупа на Уни,M,Српски,840
2013,Број,Крупа на Уни,Ж,Српски,714
2013,Број,Купрес,Укупно,Српски,290
2013,Број,Купрес,M,Српски,155
2013,Број,Купрес,Ж,Српски,135
2013,Број,Лакташи,Укупно,Српски,33263
2013,Број,Лакташи,M,Српски,16465
2013,Број,Лакташи,Ж,Српски,16798
2013,Број,Лопаре,Укупно,Српски,13299
2013,Број,Лопаре,M,Српски,6707
2013,Број,Лопаре,Ж,Српски,6592
2013,Број,Љубиње,Укупно,Српски,3295
2013,Број,Љубиње,M,Српски,1623
2013,Број,Љубиње,Ж,Српски,1672
2013,Број,Милићи,Укупно,Српски,6880
2013,Број,Милићи,M,Српски,3495
2013,Број,Милићи,Ж,Српски,3385
2013,Број,Модрича,Укупно,Српски,19633
2013,Број,Модрича,M,Српски,9640
2013,Број,Модрича,Ж,Српски,9993
2013,Број,Мркоњић Град,Укупно,Српски,15370
2013,Број,Мркоњић Град,M,Српски,7392
2013,Број,Мркоњић Град,Ж,Српски,7978
2013,Број,Невесиње,Укупно,Српски,11987
2013,Број,Невесиње,M,Српски,5961
2013,Број,Невесиње,Ж,Српски,6026
2013,Број,Нови Град,Укупно,Српски,19602
2013,Број,Нови Град,M,Српски,9805
2013,Број,Нови Град,Ж,Српски,9797
2013,Број,Ново Горажде,Укупно,Српски,1564
2013,Број,Ново Горажде,M,Српски,823
2013,Број,Ново Горажде,Ж,Српски,741
2013,Број,Осмаци,Укупно,Српски,2850
2013,Број,Осмаци,M,Српски,1452
2013,Број,Осмаци,Ж,Српски,1398
2013,Број,Оштра Лука,Укупно,Српски,2540
2013,Број,Оштра Лука,M,Српски,1309
2013,Број,Оштра Лука,Ж,Српски,1231
2013,Број,Пале,Укупно,Српски,20039
2013,Број,Пале,M,Српски,9599
2013,Број,Пале,Ж,Српски,10440
2013,Број,Пелагићево,Укупно,Српски,3140
2013,Број,Пелагићево,M,Српски,1561
2013,Број,Пелагићево,Ж,Српски,1579
2013,Број,Петровац,Укупно,Српски,353
2013,Број,Петровац,M,Српски,169
2013,Број,Петровац,Ж,Српски,184
2013,Број,Петрово,Укупно,Српски,6252
2013,Број,Петрово,M,Српски,3020
2013,Број,Петрово,Ж,Српски,3232
2013,Број,Град Приједор,Укупно,Српски,55452
2013,Број,Град Приједор,M,Српски,27205
2013,Број,Град Приједор,Ж,Српски,28247
2013,Број,Прњавор,Укупно,Српски,30213
2013,Број,Прњавор,M,Српски,14687
2013,Број,Прњавор,Ж,Српски,15526
2013,Број,Рибник,Укупно,Српски,5830
2013,Број,Рибник,M,Српски,2891
2013,Број,Рибник,Ж,Српски,2939
2013,Број,Рогатица,Укупно,Српски,9233
2013,Број,Рогатица,M,Српски,4508
2013,Број,Рогатица,Ж,Српски,4725
2013,Број,Рудо,Укупно,Српски,6979
2013,Број,Рудо,M,Српски,3527
2013,Број,Рудо,Ж,Српски,3452
2013,Број,Соколац,Укупно,Српски,10911
2013,Број,Соколац,M,Српски,5366
2013,Број,Соколац,Ж,Српски,5545
2013,Број,Србац,Укупно,Српски,16269
2013,Број,Србац,M,Српски,7994
2013,Број,Србац,Ж,Српски,8275
2013,Број,Сребреница,Укупно,Српски,5469
2013,Број,Сребреница,M,Српски,2745
2013,Број,Сребреница,Ж,Српски,2724
2013,Број,Теслић,Укупно,Српски,28458
2013,Број,Теслић,M,Српски,13628
2013,Број,Теслић,Ж,Српски,14830
2013,Број,Град Требиње,Укупно,Српски,26940
2013,Број,Град Требиње,M,Српски,13155
2013,Број,Град Требиње,Ж,Српски,13785
2013,Број,Трново,Укупно,Српски,1141
2013,Број,Трново,M,Српски,537
2013,Број,Трново,Ж,Српски,604
2013,Број,Угљевик,Укупно,Српски,13052
2013,Број,Угљевик,M,Српски,6622
2013,Број,Угљевик,Ж,Српски,6430
2013,Број,Фоча,Укупно,Српски,16299
2013,Број,Фоча,M,Српски,8200
2013,Број,Фоча,Ж,Српски,8099
2013,Број,Хан Пијесак,Укупно,Српски,3002
2013,Број,Хан Пијесак,M,Српски,1415
2013,Број,Хан Пијесак,Ж,Српски,1587
2013,Број,Чајниче,Укупно,Српски,3820
2013,Број,Чајниче,M,Српски,1898
2013,Број,Чајниче,Ж,Српски,1922
2013,Број,Челинац,Укупно,Српски,14622
2013,Број,Челинац,M,Српски,7247
2013,Број,Челинац,Ж,Српски,7375
2013,Број,Шамац,Укупно,Српски,12894
2013,Број,Шамац,M,Српски,6289
2013,Број,Шамац,Ж,Српски,6605
2013,Број,Шековићи,Укупно,Српски,6196
2013,Број,Шековићи,M,Српски,3044
2013,Број,Шековићи,Ж,Српски,3152
2013,Број,Шипово,Укупно,Српски,9332
2013,Број,Шипово,M,Српски,4725
2013,Број,Шипово,Ж,Српски,4607
2013,Број,Република Српска,Укупно,Други језици,17824
2013,Број,Република Српска,M,Други језици,8017
2013,Број,Република Српска,Ж,Други језици,9807
2013,Број,Град Бања Лука,Укупно,Други језици,5207
2013,Број,Град Бања Лука,M,Други језици,2214
2013,Број,Град Бања Лука,Ж,Други језици,2993
2013,Број,Берковићи,Укупно,Други језици,5
2013,Број,Берковићи,M,Други језици,2
2013,Број,Берковићи,Ж,Други језици,3
2013,Број,Град Бијељина,Укупно,Други језици,1418
2013,Број,Град Бијељина,M,Други језици,673
2013,Број,Град Бијељина,Ж,Други језици,745
2013,Број,Билећа,Укупно,Други језици,32
2013,Број,Билећа,M,Други језици,18
2013,Број,Билећа,Ж,Други језици,14
2013,Број,Братунац,Укупно,Други језици,69
2013,Број,Братунац,M,Други језици,33
2013,Број,Братунац,Ж,Други језици,36
2013,Број,Брод,Укупно,Други језици,283
2013,Број,Брод,M,Други језици,111
2013,Број,Брод,Ж,Други језици,172
2013,Број,Вишеград,Укупно,Други језици,66
2013,Број,Вишеград,M,Други језици,32
2013,Број,Вишеград,Ж,Други језици,34
2013,Број,Власеница,Укупно,Други језици,89
2013,Број,Власеница,M,Други језици,36
2013,Број,Власеница,Ж,Други језици,53
2013,Број,Вукосавље,Укупно,Други језици,116
2013,Број,Вукосавље,M,Други језици,68
2013,Број,Вукосавље,Ж,Други језици,48
2013,Број,Гацко,Укупно,Други језици,9
2013,Број,Гацко,M,Други језици,5
2013,Број,Гацко,Ж,Други језици,4
2013,Број,Град Градишка,Укупно,Други језици,1025
2013,Број,Град Градишка,M,Други језици,481
2013,Број,Град Градишка,Ж,Други језици,544
2013,Број,Град Дервента,Укупно,Други језици,447
2013,Број,Град Дервента,M,Други језици,196
2013,Број,Град Дервента,Ж,Други језици,251
2013,Број,Град Добој,Укупно,Други језици,1380
2013,Број,Град Добој,M,Други језици,644
2013,Број,Град Добој,Ж,Други језици,736
2013,Број,Доњи Жабар,Укупно,Други језици,15
2013,Број,Доњи Жабар,M,Други језици,4
2013,Број,Доњи Жабар,Ж,Други језици,11
2013,Број,Град Зворник,Укупно,Други језици,116
2013,Број,Град Зворник,M,Други језици,48
2013,Број,Град Зворник,Ж,Други језици,68
2013,Број,Источна Илиџа,Укупно,Други језици,125
2013,Број,Источна Илиџа,M,Други језици,50
2013,Број,Источна Илиџа,Ж,Други језици,75
2013,Број,Источни Дрвар,Укупно,Други језици,0
2013,Број,Источни Дрвар,M,Други језици,0
2013,Број,Источни Дрвар,Ж,Други језици,0
2013,Број,Источни Мостар,Укупно,Други језици,0
2013,Број,Источни Мостар,M,Други језици,0
2013,Број,Источни Мостар,Ж,Други језици,0
2013,Број,Источни Стари Град,Укупно,Други језици,6
2013,Број,Источни Стари Град,M,Други језици,2
2013,Број,Источни Стари Град,Ж,Други језици,4
2013,Број,Источно Ново Сарајево,Укупно,Други језици,199
2013,Број,Источно Ново Сарајево,M,Други језици,86
2013,Број,Источно Ново Сарајево,Ж,Други језици,113
2013,Број,Језеро,Укупно,Други језици,1
2013,Број,Језеро,M,Други језици,1
2013,Број,Језеро,Ж,Други језици,0
2013,Број,Калиновик,Укупно,Други језици,11
2013,Број,Калиновик,M,Други језици,8
2013,Број,Калиновик,Ж,Други језици,3
2013,Број,Кнежево,Укупно,Други језици,30
2013,Број,Кнежево,M,Други језици,8
2013,Број,Кнежево,Ж,Други језици,22
2013,Број,Козарска Дубица,Укупно,Други језици,209
2013,Број,Козарска Дубица,M,Други језици,89
2013,Број,Козарска Дубица,Ж,Други језици,120
2013,Број,Костајница,Укупно,Други језици,112
2013,Број,Костајница,M,Други језици,51
2013,Број,Костајница,Ж,Други језици,61
2013,Број,Котор Варош,Укупно,Други језици,181
2013,Број,Котор Варош,M,Други језици,75
2013,Број,Котор Варош,Ж,Други језици,106
2013,Број,Крупа на Уни,Укупно,Други језици,0
2013,Број,Крупа на Уни,M,Други језици,0
2013,Број,Крупа на Уни,Ж,Други језици,0
2013,Број,Купрес,Укупно,Други језици,3
2013,Број,Купрес,M,Други језици,2
2013,Број,Купрес,Ж,Други језици,1
2013,Број,Лакташи,Укупно,Други језици,578
2013,Број,Лакташи,M,Други језици,286
2013,Број,Лакташи,Ж,Други језици,292
2013,Број,Лопаре,Укупно,Други језици,28
2013,Број,Лопаре,M,Други језици,9
2013,Број,Лопаре,Ж,Други језици,19
2013,Број,Љубиње,Укупно,Други језици,3
2013,Број,Љубиње,M,Други језици,1
2013,Број,Љубиње,Ж,Други језици,2
2013,Број,Милићи,Укупно,Други језици,9
2013,Број,Милићи,M,Други језици,1
2013,Број,Милићи,Ж,Други језици,8
2013,Број,Модрича,Укупно,Други језици,470
2013,Број,Модрича,M,Други језици,208
2013,Број,Модрича,Ж,Други језици,262
2013,Број,Мркоњић Град,Укупно,Други језици,97
2013,Број,Мркоњић Град,M,Други језици,52
2013,Број,Мркоњић Град,Ж,Други језици,45
2013,Број,Невесиње,Укупно,Други језици,17
2013,Број,Невесиње,M,Други језици,4
2013,Број,Невесиње,Ж,Други језици,13
2013,Број,Нови Град,Укупно,Други језици,263
2013,Број,Нови Град,M,Други језици,108
2013,Број,Нови Град,Ж,Други језици,155
2013,Број,Ново Горажде,Укупно,Други језици,4
2013,Број,Ново Горажде,M,Други језици,3
2013,Број,Ново Горажде,Ж,Други језици,1
2013,Број,Осмаци,Укупно,Други језици,8
2013,Број,Осмаци,M,Други језици,1
2013,Број,Осмаци,Ж,Други језици,7
2013,Број,Оштра Лука,Укупно,Други језици,32
2013,Број,Оштра Лука,M,Други језици,16
2013,Број,Оштра Лука,Ж,Други језици,16
2013,Број,Пале,Укупно,Други језици,108
2013,Број,Пале,M,Други језици,42
2013,Број,Пале,Ж,Други језици,66
2013,Број,Пелагићево,Укупно,Други језици,30
2013,Број,Пелагићево,M,Други језици,12
2013,Број,Пелагићево,Ж,Други језици,18
2013,Број,Петровац,Укупно,Други језици,1
2013,Број,Петровац,M,Други језици,0
2013,Број,Петровац,Ж,Други језици,1
2013,Број,Петрово,Укупно,Други језици,41
2013,Број,Петрово,M,Други језици,15
2013,Број,Петрово,Ж,Други језици,26
2013,Број,Град Приједор,Укупно,Други језици,1883
2013,Број,Град Приједор,M,Други језици,879
2013,Број,Град Приједор,Ж,Други језици,1004
2013,Број,Прњавор,Укупно,Други језици,1131
2013,Број,Прњавор,M,Други језици,565
2013,Број,Прњавор,Ж,Други језици,566
2013,Број,Рибник,Укупно,Други језици,13
2013,Број,Рибник,M,Други језици,5
2013,Број,Рибник,Ж,Други језици,8
2013,Број,Рогатица,Укупно,Други језици,35
2013,Број,Рогатица,M,Други језици,17
2013,Број,Рогатица,Ж,Други језици,18
2013,Број,Рудо,Укупно,Други језици,8
2013,Број,Рудо,M,Други језици,3
2013,Број,Рудо,Ж,Други језици,5
2013,Број,Соколац,Укупно,Други језици,35
2013,Број,Соколац,M,Други језици,9
2013,Број,Соколац,Ж,Други језици,26
2013,Број,Србац,Укупно,Други језици,180
2013,Број,Србац,M,Други језици,91
2013,Број,Србац,Ж,Други језици,89
2013,Број,Сребреница,Укупно,Други језици,49
2013,Број,Сребреница,M,Други језици,32
2013,Број,Сребреница,Ж,Други језици,17
2013,Број,Теслић,Укупно,Други језици,864
2013,Број,Теслић,M,Други језици,390
2013,Број,Теслић,Ж,Други језици,474
2013,Број,Град Требиње,Укупно,Други језици,269
2013,Број,Град Требиње,M,Други језици,101
2013,Број,Град Требиње,Ж,Други језици,168
2013,Број,Трново,Укупно,Други језици,8
2013,Број,Трново,M,Други језици,5
2013,Број,Трново,Ж,Други језици,3
2013,Број,Угљевик,Укупно,Други језици,36
2013,Број,Угљевик,M,Други језици,15
2013,Број,Угљевик,Ж,Други језици,21
2013,Број,Фоча,Укупно,Други језици,63
2013,Број,Фоча,M,Други језици,35
2013,Број,Фоча,Ж,Други језици,28
2013,Број,Хан Пијесак,Укупно,Други језици,7
2013,Број,Хан Пијесак,M,Други језици,6
2013,Број,Хан Пијесак,Ж,Други језици,1
2013,Број,Чајниче,Укупно,Други језици,12
2013,Број,Чајниче,M,Други језици,6
2013,Број,Чајниче,Ж,Други језици,6
2013,Број,Челинац,Укупно,Други језици,74
2013,Број,Челинац,M,Други језици,26
2013,Број,Челинац,Ж,Други језици,48
2013,Број,Шамац,Укупно,Други језици,277
2013,Број,Шамац,M,Други језици,116
2013,Број,Шамац,Ж,Други језици,161
2013,Број,Шековићи,Укупно,Други језици,11
2013,Број,Шековићи,M,Други језици,4
2013,Број,Шековићи,Ж,Други језици,7
2013,Број,Шипово,Укупно,Други језици,26
2013,Број,Шипово,M,Други језици,17
2013,Број,Шипово,Ж,Други језици,9
2013,Број,Република Српска,Укупно,Непознат језик,2502
2013,Број,Република Српска,M,Непознат језик,1156
2013,Број,Република Српска,Ж,Непознат језик,1346
2013,Број,Град Бања Лука,Укупно,Непознат језик,411
2013,Број,Град Бања Лука,M,Непознат језик,189
2013,Број,Град Бања Лука,Ж,Непознат језик,222
2013,Број,Берковићи,Укупно,Непознат језик,2
2013,Број,Берковићи,M,Непознат језик,0
2013,Број,Берковићи,Ж,Непознат језик,2
2013,Број,Град Бијељина,Укупно,Непознат језик,124
2013,Број,Град Бијељина,M,Непознат језик,51
2013,Број,Град Бијељина,Ж,Непознат језик,73
2013,Број,Билећа,Укупно,Непознат језик,14
2013,Број,Билећа,M,Непознат језик,7
2013,Број,Билећа,Ж,Непознат језик,7
2013,Број,Братунац,Укупно,Непознат језик,46
2013,Број,Братунац,M,Непознат језик,21
2013,Број,Братунац,Ж,Непознат језик,25
2013,Број,Брод,Укупно,Непознат језик,44
2013,Број,Брод,M,Непознат језик,20
2013,Број,Брод,Ж,Непознат језик,24
2013,Број,Вишеград,Укупно,Непознат језик,178
2013,Број,Вишеград,M,Непознат језик,2
2013,Број,Вишеград,Ж,Непознат језик,176
2013,Број,Власеница,Укупно,Непознат језик,29
2013,Број,Власеница,M,Непознат језик,14
2013,Број,Власеница,Ж,Непознат језик,15
2013,Број,Вукосавље,Укупно,Непознат језик,15
2013,Број,Вукосавље,M,Непознат језик,2
2013,Број,Вукосавље,Ж,Непознат језик,13
2013,Број,Гацко,Укупно,Непознат језик,10
2013,Број,Гацко,M,Непознат језик,2
2013,Број,Гацко,Ж,Непознат језик,8
2013,Број,Град Градишка,Укупно,Непознат језик,85
2013,Број,Град Градишка,M,Непознат језик,39
2013,Број,Град Градишка,Ж,Непознат језик,46
2013,Број,Град Дервента,Укупно,Непознат језик,74
2013,Број,Град Дервента,M,Непознат језик,33
2013,Број,Град Дервента,Ж,Непознат језик,41
2013,Број,Град Добој,Укупно,Непознат језик,178
2013,Број,Град Добој,M,Непознат језик,70
2013,Број,Град Добој,Ж,Непознат језик,108
2013,Број,Доњи Жабар,Укупно,Непознат језик,6
2013,Број,Доњи Жабар,M,Непознат језик,4
2013,Број,Доњи Жабар,Ж,Непознат језик,2
2013,Број,Град Зворник,Укупно,Непознат језик,119
2013,Број,Град Зворник,M,Непознат језик,52
2013,Број,Град Зворник,Ж,Непознат језик,67
2013,Број,Источна Илиџа,Укупно,Непознат језик,13
2013,Број,Источна Илиџа,M,Непознат језик,7
2013,Број,Источна Илиџа,Ж,Непознат језик,6
2013,Број,Источни Дрвар,Укупно,Непознат језик,0
2013,Број,Источни Дрвар,M,Непознат језик,0
2013,Број,Источни Дрвар,Ж,Непознат језик,0
2013,Број,Источни Мостар,Укупно,Непознат језик,3
2013,Број,Источни Мостар,M,Непознат језик,1
2013,Број,Источни Мостар,Ж,Непознат језик,2
2013,Број,Источни Стари Град,Укупно,Непознат језик,2
2013,Број,Источни Стари Град,M,Непознат језик,2
2013,Број,Источни Стари Град,Ж,Непознат језик,0
2013,Број,Источно Ново Сарајево,Укупно,Непознат језик,9
2013,Број,Источно Ново Сарајево,M,Непознат језик,2
2013,Број,Источно Ново Сарајево,Ж,Непознат језик,7
2013,Број,Језеро,Укупно,Непознат језик,1
2013,Број,Језеро,M,Непознат језик,1
2013,Број,Језеро,Ж,Непознат језик,0
2013,Број,Калиновик,Укупно,Непознат језик,4
2013,Број,Калиновик,M,Непознат језик,2
2013,Број,Калиновик,Ж,Непознат језик,2
2013,Број,Кнежево,Укупно,Непознат језик,8
2013,Број,Кнежево,M,Непознат језик,4
2013,Број,Кнежево,Ж,Непознат језик,4
2013,Број,Козарска Дубица,Укупно,Непознат језик,23
2013,Број,Козарска Дубица,M,Непознат језик,10
2013,Број,Козарска Дубица,Ж,Непознат језик,13
2013,Број,Костајница,Укупно,Непознат језик,3
2013,Број,Костајница,M,Непознат језик,1
2013,Број,Костајница,Ж,Непознат језик,2
2013,Број,Котор Варош,Укупно,Непознат језик,23
2013,Број,Котор Варош,M,Непознат језик,15
2013,Број,Котор Варош,Ж,Непознат језик,8
2013,Број,Крупа на Уни,Укупно,Непознат језик,0
2013,Број,Крупа на Уни,M,Непознат језик,0
2013,Број,Крупа на Уни,Ж,Непознат језик,0
2013,Број,Купрес,Укупно,Непознат језик,0
2013,Број,Купрес,M,Непознат језик,0
2013,Број,Купрес,Ж,Непознат језик,0
2013,Број,Лакташи,Укупно,Непознат језик,82
2013,Број,Лакташи,M,Непознат језик,36
2013,Број,Лакташи,Ж,Непознат језик,46
2013,Број,Лопаре,Укупно,Непознат језик,24
2013,Број,Лопаре,M,Непознат језик,12
2013,Број,Лопаре,Ж,Непознат језик,12
2013,Број,Љубиње,Укупно,Непознат језик,4
2013,Број,Љубиње,M,Непознат језик,2
2013,Број,Љубиње,Ж,Непознат језик,2
2013,Број,Милићи,Укупно,Непознат језик,11
2013,Број,Милићи,M,Непознат језик,4
2013,Број,Милићи,Ж,Непознат језик,7
2013,Број,Модрича,Укупно,Непознат језик,133
2013,Број,Модрича,M,Непознат језик,71
2013,Број,Модрича,Ж,Непознат језик,62
2013,Број,Мркоњић Град,Укупно,Непознат језик,16
2013,Број,Мркоњић Град,M,Непознат језик,7
2013,Број,Мркоњић Град,Ж,Непознат језик,9
2013,Број,Невесиње,Укупно,Непознат језик,17
2013,Број,Невесиње,M,Непознат језик,5
2013,Број,Невесиње,Ж,Непознат језик,12
2013,Број,Нови Град,Укупно,Непознат језик,36
2013,Број,Нови Град,M,Непознат језик,20
2013,Број,Нови Град,Ж,Непознат језик,16
2013,Број,Ново Горажде,Укупно,Непознат језик,8
2013,Број,Ново Горажде,M,Непознат језик,3
2013,Број,Ново Горажде,Ж,Непознат језик,5
2013,Број,Осмаци,Укупно,Непознат језик,5
2013,Број,Осмаци,M,Непознат језик,2
2013,Број,Осмаци,Ж,Непознат језик,3
2013,Број,Оштра Лука,Укупно,Непознат језик,2
2013,Број,Оштра Лука,M,Непознат језик,2
2013,Број,Оштра Лука,Ж,Непознат језик,0
2013,Број,Пале,Укупно,Непознат језик,11
2013,Број,Пале,M,Непознат језик,8
2013,Број,Пале,Ж,Непознат језик,3
2013,Број,Пелагићево,Укупно,Непознат језик,5
2013,Број,Пелагићево,M,Непознат језик,1
2013,Број,Пелагићево,Ж,Непознат језик,4
2013,Број,Петровац,Укупно,Непознат језик,0
2013,Број,Петровац,M,Непознат језик,0
2013,Број,Петровац,Ж,Непознат језик,0
2013,Број,Петрово,Укупно,Непознат језик,5
2013,Број,Петрово,M,Непознат језик,2
2013,Број,Петрово,Ж,Непознат језик,3
2013,Број,Град Приједор,Укупно,Непознат језик,394
2013,Број,Град Приједор,M,Непознат језик,269
2013,Број,Град Приједор,Ж,Непознат језик,125
2013,Број,Прњавор,Укупно,Непознат језик,50
2013,Број,Прњавор,M,Непознат језик,20
2013,Број,Прњавор,Ж,Непознат језик,30
2013,Број,Рибник,Укупно,Непознат језик,3
2013,Број,Рибник,M,Непознат језик,3
2013,Број,Рибник,Ж,Непознат језик,0
2013,Број,Рогатица,Укупно,Непознат језик,5
2013,Број,Рогатица,M,Непознат језик,2
2013,Број,Рогатица,Ж,Непознат језик,3
2013,Број,Рудо,Укупно,Непознат језик,5
2013,Број,Рудо,M,Непознат језик,2
2013,Број,Рудо,Ж,Непознат језик,3
2013,Број,Соколац,Укупно,Непознат језик,21
2013,Број,Соколац,M,Непознат језик,7
2013,Број,Соколац,Ж,Непознат језик,14
2013,Број,Србац,Укупно,Непознат језик,41
2013,Број,Србац,M,Непознат језик,21
2013,Број,Србац,Ж,Непознат језик,20
2013,Број,Сребреница,Укупно,Непознат језик,29
2013,Број,Сребреница,M,Непознат језик,14
2013,Број,Сребреница,Ж,Непознат језик,15
2013,Број,Теслић,Укупно,Непознат језик,58
2013,Број,Теслић,M,Непознат језик,27
2013,Број,Теслић,Ж,Непознат језик,31
2013,Број,Град Требиње,Укупно,Непознат језик,21
2013,Број,Град Требиње,M,Непознат језик,13
2013,Број,Град Требиње,Ж,Непознат језик,8
2013,Број,Трново,Укупно,Непознат језик,1
2013,Број,Трново,M,Непознат језик,0
2013,Број,Трново,Ж,Непознат језик,1
2013,Број,Угљевик,Укупно,Непознат језик,16
2013,Број,Угљевик,M,Непознат језик,13
2013,Број,Угљевик,Ж,Непознат језик,3
2013,Број,Фоча,Укупно,Непознат језик,17
2013,Број,Фоча,M,Непознат језик,9
2013,Број,Фоча,Ж,Непознат језик,8
2013,Број,Хан Пијесак,Укупно,Непознат језик,0
2013,Број,Хан Пијесак,M,Непознат језик,0
2013,Број,Хан Пијесак,Ж,Непознат језик,0
2013,Број,Чајниче,Укупно,Непознат језик,5
2013,Број,Чајниче,M,Непознат језик,2
2013,Број,Чајниче,Ж,Непознат језик,3
2013,Број,Челинац,Укупно,Непознат језик,15
2013,Број,Челинац,M,Непознат језик,7
2013,Број,Челинац,Ж,Непознат језик,8
2013,Број,Шамац,Укупно,Непознат језик,21
2013,Број,Шамац,M,Непознат језик,12
2013,Број,Шамац,Ж,Непознат језик,9
2013,Број,Шековићи,Укупно,Непознат језик,9
2013,Број,Шековићи,M,Непознат језик,3
2013,Број,Шековићи,Ж,Непознат језик,6
2013,Број,Шипово,Укупно,Непознат језик,8
2013,Број,Шипово,M,Непознат језик,6
2013,Број,Шипово,Ж,Непознат језик,2
